,year,season,jp_title,img,Japanese,Episodes,Starting,Ending,Producers,Studios,Main Studio,Source,Age Rating,Rating Score,Reviewers,Rating Score Rank,Popularity Rank,Members,Favorites
807,2024,spring,Tonari no Youkai-san,https://cdn.myanimelist.net/images/anime/1058/141559.jpg,となりの妖怪さん,13,7 Apr 2024,30 Jun 2024,"ABC Animation, East Press",LIDENFILMS,LIDENFILMS,Web manga,PG-13 - Teens 13 or older,7.29,72947294.0,2880,4843.0,23025,72
808,2024,spring,Henjin no Salad Bowl,https://cdn.myanimelist.net/images/anime/1861/141482.jpg,変人のサラダボウル,12,5 Apr 2024,21 Jun 2024,"Pierrot, TBS, CBC Television, KlockWorx, Hakuhodo DY Music & Pictures, Universal Music Japan, BS11, Jinnan Studio, Nichion","SynergySP, Studio Comet",SynergySP,Light novel,PG-13 - Teens 13 or older,7.28,2698326983.0,2943,2913.0,63616,161
809,2024,spring,"Tensei Kizoku, Kantei Skill de Nariagaru",https://cdn.myanimelist.net/images/anime/1763/139538.jpg,転生貴族、鑑定スキルで成り上がる,12,7 Apr 2024,23 Jun 2024,"Dentsu, Lantis, CBC Television, Kodansha, Crunchyroll, U-NEXT, Tencent Japan, Bushiroad Move, Bandai Namco Filmworks, Bandai Namco Music Live",studio MOTHER,studio MOTHER,Light novel,PG-13 - Teens 13 or older,7.17,7897478974.0,3524,1571.0,159511,388
810,2024,spring,Ooi! Tonbo,https://cdn.myanimelist.net/images/anime/1313/142672.jpg,オーイ！とんぼ,13,6 Apr 2024,29 Jun 2024,"TV Tokyo, Shogakukan-Shueisha Productions, TOHO, Shogakukan Music & Digital Entertainment, Shogakukan, BS TV Tokyo, Techno Sound, Happinet Phantom Studios, Golf Digest Sha, TV Tokyo Direct",OLM,OLM,Manga,PG-13 - Teens 13 or older,7.1,46774677.0,3903,6055.0,12987,40
811,2024,spring,Mahouka Koukou no Rettousei 3rd Season,https://cdn.myanimelist.net/images/anime/1100/142255.jpg,魔法科高校の劣等生 第3シーズン,13,5 Apr 2024,28 Jun 2024,"Aniplex, Square Enix, Movic, Straight Edge, Kadokawa",8bit,8bit,Light novel,PG-13 - Teens 13 or older,7.04,4451444514.0,4180,1742.0,138696,472
812,2024,spring,Blue Archive the Animation,https://cdn.myanimelist.net/images/anime/1739/140995.jpg,ブルーアーカイブ The Animation,12,7 Apr 2024,23 Jun 2024,"Shochiku, Nexon, Studio Mausu, Bushiroad, JR East Marketing & Communications, RAY, INCS toenter, Yostar","Yostar Pictures, Studio CANDY BOX",Yostar Pictures,Game,PG-13 - Teens 13 or older,7.04,2333823338.0,4201,2856.0,66134,1091
813,2024,spring,"One Room, Hiatari Futsuu, Tenshi-tsuki.",https://cdn.myanimelist.net/images/anime/1833/141321.jpg,ワンルーム、日当たり普通、天使つき。,12,6 Apr 2024,22 Jun 2024,"Square Enix, Nippon Columbia, Nikkatsu, Kansai Telecasting, arma bianca, Bushiroad Move",Okuruto Noboru,Okuruto Noboru,Manga,PG-13 - Teens 13 or older,7.03,3036030360.0,4259,2637.0,75451,359
814,2024,spring,Seiyuu Radio no Uraomote,https://cdn.myanimelist.net/images/anime/1253/141796.jpg,声優ラジオのウラオモテ,12,10 Apr 2024,26 Jun 2024,"Movic, AT-X, Nippon Columbia, KlockWorx, Studio Mausu, BS NTV, Kadokawa, Happinet Phantom Studios, Studio Tenjin, REAL-T",Connect,Connect,Light novel,PG-13 - Teens 13 or older,6.96,1852018520.0,4559,3192.0,53468,170
815,2024,spring,Nijiyon Animation 2,https://cdn.myanimelist.net/images/anime/1023/140587.jpg,にじよん あにめーしょん2,12,5 Apr 2024,21 Jun 2024,"Bushiroad, Kadokawa, Bandai Namco Filmworks, Bandai Namco Music Live",Sunrise,Sunrise,4-koma manga,PG-13 - Teens 13 or older,6.84,26992699.0,5156,8071.0,6412,9
816,2024,spring,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,https://cdn.myanimelist.net/images/anime/1103/142513.jpg,Lv2からチートだった元勇者候補のまったり異世界ライフ,12,8 Apr 2024,24 Jun 2024,"Pony Canyon, AT-X, Magic Capsule, KlockWorx, Docomo Anime Store, Overlap, Crunchyroll, Muse Communication, CTW",J.C.Staff,J.C.Staff,Light novel,PG-13 - Teens 13 or older,6.82,100015000000.0,5229,1272.0,200586,866
817,2024,spring,Kaii to Otome to Kamikakushi,https://cdn.myanimelist.net/images/anime/1670/141688.jpg,怪異と乙女と神隠し,12,10 Apr 2024,26 Jun 2024,"AT-X, flying DOG, Kansai Telecasting, Shogakukan, BS NTV, Kadokawa, dugout",Zero-G,Zero-G,Web manga,PG-13 - Teens 13 or older,6.77,2955029550.0,5466,2315.0,93355,284
818,2024,spring,Hananoi-kun to Koi no Yamai,https://cdn.myanimelist.net/images/anime/1646/141411.jpg,花野井くんと恋の病,12,4 Apr 2024,20 Jun 2024,"TBS, Kodansha, Good Smile Company, Crunchyroll, DMM.com",East Fish Studio,East Fish Studio,Manga,PG-13 - Teens 13 or older,6.75,4137041370.0,5604,1990.0,117048,520
819,2024,spring,Unnamed Memory,https://cdn.myanimelist.net/images/anime/1143/142439.jpg,Unnamed Memory,12,9 Apr 2024,25 Jun 2024,"AT-X, Glovision, Sammy, Tencent Japan, Kadokawa, Heart Company, Bandai Namco Music Live",ENGI,ENGI,Light novel,PG-13 - Teens 13 or older,6.73,4792647926.0,5711,1782.0,134832,611
820,2024,spring,Sasayaku You ni Koi wo Utau,https://cdn.myanimelist.net/images/anime/1455/141858.jpg,ささやくように恋を唄う,12,14 Apr 2024,29 Dec 2024,"TV Asahi, NBCUniversal Entertainment Japan, Yomiuri TV Enterprise, Contents Seed, Ichijinsha, Live Viewing Japan, Bit grooove promotion, BS Asahi","Yokohama Animation Laboratory, Cloud Hearts",Yokohama Animation Laboratory,Manga,PG-13 - Teens 13 or older,6.67,1925319253.0,6062,2408.0,87632,781
821,2024,spring,Ninja Kamui,https://cdn.myanimelist.net/images/anime/1142/141351.jpg,No Title,13,11 Feb 2024,5 May 2024,Sola Entertainment,E&H Production,E&H Production,Original,R - 17+ (violence & profanity),6.66,6794367943.0,6152,1409.0,178636,1082
822,2024,spring,Shadowverse Flame: Arc-hen,https://cdn.myanimelist.net/images/anime/1826/140574.jpg,シャドウバースFLAME アーク編,23,13 Apr 2024,28 Sep 2024,TV Tokyo,Zexcs,Zexcs,Card game,PG-13 - Teens 13 or older,6.65,501501.0,6207,11245.0,2431,10
823,2024,spring,Astro Note,https://cdn.myanimelist.net/images/anime/1372/141859.jpg,アストロノオト,12,5 Apr 2024,21 Jun 2024,"Lantis, Shochiku, Movic, Tokyo MX, Crunchyroll, BS Asahi, Bandai Namco Music Live, Tokyu Agency",Telecom Animation Film,Telecom Animation Film,Original,PG-13 - Teens 13 or older,6.56,1081510815.0,6710,4214.0,31179,59
824,2024,spring,Re:Monster,https://cdn.myanimelist.net/images/anime/1523/141680.jpg,Re,12,5 Apr 2024,21 Jun 2024,"Genco, Pony Canyon, BS11, Crunchyroll, U-NEXT, Muse Communication, AlphaPolis, Saber Links, HIAN, Studio Tronc, Capibara",Studio Deen,Studio Deen,Light novel,R - 17+ (violence & profanity),6.55,8038480384.0,6778,1586.0,157411,478
825,2024,spring,The New Gate,https://cdn.myanimelist.net/images/anime/1898/141857.jpg,THE NEW GATE,12,14 Apr 2024,30 Jun 2024,"Mainichi Broadcasting System, KlockWorx, King Records, MAGNET, CTW, AlphaPolis, Studio Bus","Yokohama Animation Laboratory, Cloud Hearts",Yokohama Animation Laboratory,Light novel,PG-13 - Teens 13 or older,6.44,5695456954.0,7486,1880.0,125782,372
826,2024,spring,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",https://cdn.myanimelist.net/images/anime/1399/141651.jpg,魔王学院の不適合者 II ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～ 第2クール,12,12 Apr 2024,25 Jul 2024,"Aniplex, Yomiuri Telecasting, Movic, AT-X, Tokyo MX, Docomo Anime Store, Medicos Entertainment, BS11, Contents Seed, Kadokawa, ADK Marketing Solutions, qooop",SILVER LINK.,SILVER LINK.,Light novel,R - 17+ (violence & profanity),6.43,4064240642.0,7517,1403.0,180568,822
827,2024,spring,Kami wa Game ni Ueteiru.,https://cdn.myanimelist.net/images/anime/1578/141782.jpg,神は遊戯に飢えている。,13,1 Apr 2024,24 Jun 2024,"Pony Canyon, AT-X, Ultra Super Pictures, Sammy, bilibili, Crunchyroll, Kadokawa, Bit grooove promotion",LIDENFILMS,LIDENFILMS,Light novel,PG-13 - Teens 13 or older,6.27,3061830618.0,8468,2354.0,90668,256
828,2024,spring,Vampire Dormitory,https://cdn.myanimelist.net/images/anime/1375/141863.jpg,ヴァンパイア男子寮,12,7 Apr 2024,23 Jun 2024,"Dentsu, Kodansha, Avex Pictures, Crunchyroll",Studio Blanc.,Studio Blanc.,Manga,PG-13 - Teens 13 or older,6.2,1582915829.0,8861,3433.0,46836,237
829,2024,spring,Highspeed Etoile,https://cdn.myanimelist.net/images/anime/1719/143307.jpg,HIGHSPEED Étoile（ハイスピードエトワール）,12,6 Apr 2024,22 Jun 2024,"Mainichi Broadcasting System, Good Smile Company, King Records, Yostar, First Call Music",Studio A-CAT,Studio A-CAT,Original,PG-13 - Teens 13 or older,6.15,44504450.0,9111,5422.0,17369,98
830,2024,spring,Touken Ranbu Kai: Kyoden Moyuru Honnouji,https://cdn.myanimelist.net/images/anime/1941/142048.jpg,刀剣乱舞 廻 -虚伝 燃ゆる本能寺-,8,2 Apr 2024,21 May 2024,"Marvelous Entertainment, Rakuonsha, Nitroplus, TOHO animation, EXNOA",domerica,domerica,Other,PG-13 - Teens 13 or older,6.11,20672067.0,9362,5989.0,13384,45
831,2024,spring,The iDOLM@STER Shiny Colors,https://cdn.myanimelist.net/images/anime/1274/140769.jpg,アイドルマスター シャイニーカラーズ,12,6 Apr 2024,22 Jun 2024,Bandai Namco Entertainment,Polygon Pictures,Polygon Pictures,Game,PG-13 - Teens 13 or older,6.09,23252325.0,9454,6769.0,9948,54
832,2024,spring,Nyaaaanvy,https://cdn.myanimelist.net/images/anime/1857/143301.jpg,ニャンビー,6,25 May 2024,29 Jun 2024,"None found, add some","Shin-Ei Animation, Lesprit",Shin-Ei Animation,Game,G - All Ages,5.69,164164.0,11420,17105.0,490,0
833,2024,spring,Rinkai!,https://cdn.myanimelist.net/images/anime/1387/141515.jpg,リンカイ!,12,9 Apr 2024,25 Jun 2024,"Lantis, Shochiku, BS Fuji, Tokyo MX, U-NEXT, Bandai Namco Music Live, Mixi, Maruga Factory",TMS Entertainment,TMS Entertainment,Mixed media,PG-13 - Teens 13 or older,5.66,21022102.0,11566,6932.0,9387,36
834,2024,spring,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,https://cdn.myanimelist.net/images/anime/1158/141710.jpg,出来損ないと呼ばれた元英雄は、実家から追放されたので好き勝手に生きることにした,12,2 Apr 2024,18 Jun 2024,"MediaNet, Movic, KlockWorx, King Records, Crunchyroll, U-NEXT, TO Books, Happinet Phantom Studios","Studio Deen, Marvy Jack",Studio Deen,Light novel,PG-13 - Teens 13 or older,5.21,3088230882.0,12894,2508.0,81898,203
835,2024,summer,[Oshi no Ko] 2nd Season,https://cdn.myanimelist.net/images/anime/1006/143302.jpg,【推しの子】第2期,13,3 Jul 2024,6 Oct 2024,"Delfi Sound, Shueisha, CyberAgent, Kadokawa",Doga Kobo,Doga Kobo,Manga,PG-13 - Teens 13 or older,8.59,182119000000.0,104,587.0,417865,5509
836,2024,summer,Make Heroine ga Oosugiru!,https://cdn.myanimelist.net/images/anime/1332/143513.jpg,負けヒロインが多すぎる！,12,14 Jul 2024,29 Sep 2024,"Aniplex, Yomiuri Telecasting, Tokyo MX, Good Smile Company, BS11, Contents Seed, INSPION Edge, JR Tokai Agency",A-1 Pictures,A-1 Pictures,Light novel,PG-13 - Teens 13 or older,8.15,127134000000.0,458,1027.0,252651,2750
837,2024,summer,Ookami to Koushinryou: Merchant Meets the Wise Wolf,https://cdn.myanimelist.net/images/anime/1059/142414.jpg,狼と香辛料 MERCHANT MEETS THE WISE WOLF,25,2 Apr 2024,24 Sep 2024,"TV Tokyo, Movic, TOHO animation, Good Smile Company, Kadokawa, Enishiya, Hayabusa Film",Passione,Passione,Light novel,PG-13 - Teens 13 or older,8.11,6865168651.0,511,1139.0,227907,1823
838,2024,summer,The Fable,https://cdn.myanimelist.net/images/anime/1254/141155.jpg,ザ・ファブル,25,7 Apr 2024,29 Sep 2024,"VAP, Kodansha, Nippon Television Network, Audio Planning U",Tezuka Productions,Tezuka Productions,Manga,R - 17+ (violence & profanity),8.1,2654326543.0,523,2614.0,76518,554
839,2024,summer,Boku no Hero Academia 7th Season,https://cdn.myanimelist.net/images/anime/1529/140306.jpg,僕のヒーローアカデミア 第7期,21,4 May 2024,12 Oct 2024,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Bones,Bones,Manga,PG-13 - Teens 13 or older,8.07,135065000000.0,558,695.0,361718,2663
840,2024,summer,Karasu wa Aruji wo Erabanai,https://cdn.myanimelist.net/images/anime/1084/142685.jpg,烏は主を選ばない,20,6 Apr 2024,21 Sep 2024,"NHK, NHK Enterprises",Pierrot,Pierrot,Novel,PG-13 - Teens 13 or older,8.06,1475614756.0,578,3368.0,48214,433
841,2024,summer,NieR:Automata Ver1.1a Part 2,https://cdn.myanimelist.net/images/anime/1364/143539.jpg,NieR,12,5 Jul 2024,27 Sep 2024,"Aniplex, Square Enix",A-1 Pictures,A-1 Pictures,Game,R - 17+ (violence & profanity),8.04,2891228912.0,615,2324.0,92867,456
842,2024,summer,Tsue to Tsurugi no Wistoria,https://cdn.myanimelist.net/images/anime/1281/144104.jpg,杖と剣のウィストリア,12,7 Jul 2024,29 Sep 2024,"Lantis, TBS, Kodansha, Crunchyroll, Jinnan Studio, Bandai Namco Filmworks, Bandai Namco Music Live","Actas, Bandai Namco Pictures",Actas,Manga,PG-13 - Teens 13 or older,7.89,144797000000.0,842,915.0,280945,1565
843,2024,summer,Giji Harem,https://cdn.myanimelist.net/images/anime/1607/143547.jpg,疑似ハーレム,12,5 Jul 2024,20 Sep 2024,"Pony Canyon, BS Fuji, Tokyo MX, bilibili",Nomad,Nomad,Web manga,PG-13 - Teens 13 or older,7.85,6823968239.0,927,1450.0,173824,1340
844,2024,summer,Nige Jouzu no Wakagimi,https://cdn.myanimelist.net/images/anime/1386/140401.jpg,逃げ上手の若君,12,6 Jul 2024,28 Sep 2024,"Aniplex, Tokyo MX, Shueisha, BS11, Bit grooove promotion",CloverWorks,CloverWorks,Manga,R - 17+ (violence & profanity),7.82,6717767177.0,983,1479.0,170768,739
845,2024,summer,Tensei shitara Slime Datta Ken 3rd Season,https://cdn.myanimelist.net/images/anime/1211/143476.jpg,転生したらスライムだった件 第3期,24,5 Apr 2024,27 Sep 2024,"Kodansha, Nippon Television Network, BS11, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions, Bandai Namco Filmworks, Bandai Namco Music Live",8bit,8bit,Manga,PG-13 - Teens 13 or older,7.68,159746000000.0,1341,616.0,401676,4199
846,2024,summer,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,https://cdn.myanimelist.net/images/anime/1825/142258.jpg,時々ボソッとロシア語でデレる隣のアーリャさん,12,3 Jul 2024,18 Sep 2024,"Sega, Delfi Sound, Kadokawa",Doga Kobo,Doga Kobo,Light novel,PG-13 - Teens 13 or older,7.6,197203000000.0,1573,633.0,393855,4925
847,2024,summer,Sengoku Youko: Senma Konton-hen,https://cdn.myanimelist.net/images/anime/1948/143550.jpg,戦国妖狐 千魔混沌編,22,18 Jul 2024,26 Dec 2024,"Nippon Animation, Nagoya Broadcasting Network, Crunchyroll, ABC Animation, FuRyu, Mixer, NetEase, BS Asahi, Bandai Namco Music Live, ABC Frontier",White Fox,White Fox,Manga,PG-13 - Teens 13 or older,7.59,68806880.0,1613,4722.0,24348,86
848,2024,summer,Wonderful Precure!,https://cdn.myanimelist.net/images/anime/1852/140786.jpg,わんだふるぷりきゅあ!,50,4 Feb 2024,26 Jan 2025,ABC Animation,Toei Animation,Toei Animation,Original,G - All Ages,7.58,21012101.0,1659,7461.0,7768,93
849,2024,summer,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,https://cdn.myanimelist.net/images/anime/1653/143959.jpg,かつて魔法少女と悪は敵対していた。,12,9 Jul 2024,24 Sep 2024,"Square Enix, Shochiku, AT-X, Tohokushinsha Film Corporation, Avex Pictures, Marui Group",Bones,Bones,Manga,PG-13 - Teens 13 or older,7.57,3109931099.0,1672,2403.0,87731,416
850,2024,summer,Yozakura-san Chi no Daisakusen,https://cdn.myanimelist.net/images/anime/1674/143715.jpg,夜桜さんちの大作戦,27,7 Apr 2024,6 Oct 2024,"Pierrot, Mainichi Broadcasting System, NBCUniversal Entertainment Japan, Shueisha, JR East Marketing & Communications",SILVER LINK.,SILVER LINK.,Manga,PG-13 - Teens 13 or older,7.55,3544135441.0,1787,1881.0,125708,606
851,2024,summer,Tasogare Out Focus,https://cdn.myanimelist.net/images/anime/1708/142119.jpg,黄昏アウトフォーカス,12,4 Jul 2024,19 Sep 2024,"Sotsu, Kodansha, Movic, BS Fuji, Ai Addiction, Crunchyroll, AQUA ARIS",Studio Deen,Studio Deen,Manga,PG-13 - Teens 13 or older,7.47,1466014660.0,2079,3383.0,47958,418
852,2024,summer,2.5-jigen no Ririsa,https://cdn.myanimelist.net/images/anime/1779/143584.jpg,2.5次元の誘惑,24,5 Jul 2024,13 Dec 2024,"Pony Canyon, Movic, Magic Capsule, Shueisha, Bandai Spirits, ADK Emotions, Aiming",J.C.Staff,J.C.Staff,Manga,PG-13 - Teens 13 or older,7.43,3712637126.0,2226,1869.0,127259,802
853,2024,summer,Megami no Café Terrace 2nd Season,https://cdn.myanimelist.net/images/anime/1606/141394.jpg,女神のカフェテラス 第2期,12,5 Jul 2024,20 Sep 2024,"Marvelous Entertainment, Mainichi Broadcasting System, Kodansha, Half H.P Studio",Tezuka Productions,Tezuka Productions,Manga,PG-13 - Teens 13 or older,7.38,2707727077.0,2470,2760.0,70147,379
854,2024,summer,Ramen Akaneko,https://cdn.myanimelist.net/images/anime/1805/142211.jpg,ラーメン赤猫,12,4 Jul 2024,19 Sep 2024,"TBS, Movic, GAGA, Tohokushinsha Film Corporation, Bushiroad, Good Smile Company, Legs",E&H Production,E&H Production,Manga,PG-13 - Teens 13 or older,7.38,52375237.0,2472,5734.0,15020,84
855,2024,summer,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",https://cdn.myanimelist.net/images/anime/1212/144711.jpg,新米オッサン冒険者、最強パーティに死ぬほど鍛えられて無敵になる。,12,2 Jul 2024,24 Sep 2024,"MediaNet, Mainichi Broadcasting System, Nippon Columbia, KlockWorx, Asmik Ace, Hobby Japan, AQUA ARIS, Bit grooove promotion, CTW",Yumeta Company,Yumeta Company,Light novel,PG-13 - Teens 13 or older,7.38,7763577635.0,2456,1616.0,153527,534
856,2024,summer,Mayonaka Punch,https://cdn.myanimelist.net/images/anime/1700/143395.jpg,真夜中ぱんチ,12,8 Jul 2024,23 Sep 2024,"Movic, AT-X, Docomo Anime Store, Kadokawa, dugout, Heart Company",P.A. Works,P.A. Works,Original,PG-13 - Teens 13 or older,7.36,1699516995.0,2532,3296.0,50553,210
857,2024,summer,Gimai Seikatsu,https://cdn.myanimelist.net/images/anime/1420/143707.jpg,義妹生活,12,4 Jul 2024,19 Sep 2024,"Movic, AT-X, Nippon Columbia, Kansai Telecasting, Kadokawa, Pia, 100studio, One Cushion",Studio Deen,Studio Deen,Light novel,PG-13 - Teens 13 or older,7.35,7061570615.0,2571,1418.0,177001,1391
858,2024,summer,Senpai wa Otokonoko,https://cdn.myanimelist.net/images/anime/1049/144505.jpg,先輩はおとこのこ,12,5 Jul 2024,27 Sep 2024,"Aniplex, Dentsu, Fuji TV, Crunchyroll, Bit grooove promotion",Project No.9,Project No.9,Web manga,PG-13 - Teens 13 or older,7.31,2402624026.0,2795,2622.0,76091,417
859,2024,summer,Shoushimin Series,https://cdn.myanimelist.net/images/anime/1164/143459.jpg,小市民シリーズ,10,7 Jul 2024,15 Sep 2024,"TV Asahi, Movic, KlockWorx, NBCUniversal Entertainment Japan, Nagoya Broadcasting Network, AbemaTV, Bit grooove promotion, NetEase, BS Asahi, TV Asahi Music",Lapin Track,Lapin Track,Novel,PG-13 - Teens 13 or older,7.29,3447834478.0,2871,2122.0,106397,473
860,2024,summer,Isekai Shikkaku,https://cdn.myanimelist.net/images/anime/1252/143457.jpg,異世界失格,12,9 Jul 2024,24 Sep 2024,"Movic, AT-X, Magic Capsule, BS11, Kadokawa",Atelier Pontdarc,Atelier Pontdarc,Web manga,PG-13 - Teens 13 or older,7.28,7716777167.0,2948,1317.0,194509,771
861,2024,summer,Atri: My Dear Moments,https://cdn.myanimelist.net/images/anime/1825/143408.jpg,ATRI -My Dear Moments-,13,14 Jul 2024,6 Oct 2024,"Aniplex, bilibili",TROYCA,TROYCA,Visual novel,PG-13 - Teens 13 or older,7.18,2067620676.0,3488,2691.0,73273,384
862,2024,summer,Dungeon no Naka no Hito,https://cdn.myanimelist.net/images/anime/1026/143505.jpg,ダンジョンの中のひと,12,6 Jul 2024,28 Sep 2024,"Mainichi Broadcasting System, Nikkatsu, Hakuhodo DY Music & Pictures, Futabasha, Bushiroad Move, U's Music",OLM,OLM,Web manga,PG-13 - Teens 13 or older,7.11,1641116411.0,3853,3570.0,43902,97
863,2024,summer,Cardfight!! Vanguard: Divinez Season 2,https://cdn.myanimelist.net/images/anime/1235/143504.jpg,カードファイト!! ヴァンガード Divinez Season2,13,6 Jul 2024,12 Oct 2024,Bushiroad,"Kinema Citrus, GIFTanimation, Studio Jemi",Kinema Citrus,Original,PG-13 - Teens 13 or older,7.11,795795.0,3846,11135.0,2501,12
864,2024,summer,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,https://cdn.myanimelist.net/images/anime/1606/144506.jpg,VTuberなんだが配信切り忘れたら伝説になってた,12,7 Jul 2024,22 Sep 2024,"Movic, AT-X, Studio Mausu, BS NTV, Kadokawa, Kyoto Broadcasting System, DAXEL",TNK,TNK,Light novel,PG-13 - Teens 13 or older,7.05,2226822268.0,4154,2867.0,65548,209
865,2024,summer,Shikanoko Nokonoko Koshitantan,https://cdn.myanimelist.net/images/anime/1084/144617.jpg,しかのこのこのここしたんたん,12,7 Jul 2024,22 Sep 2024,"Dentsu, Twin Engine",Wit Studio,Wit Studio,Manga,PG-13 - Teens 13 or older,7.02,9330693306.0,4301,1077.0,240525,1610
866,2024,summer,Shy 2nd Season,https://cdn.myanimelist.net/images/anime/1518/143558.jpg,シャイ 東京奪還編,12,2 Jul 2024,24 Sep 2024,"TV Tokyo, Bandai, Akita Shoten, ADK Marketing Solutions, Bandai Namco Filmworks, Bandai Namco Music Live, Yostar",8bit,8bit,Manga,PG-13 - Teens 13 or older,6.92,90859085.0,4744,4438.0,28073,67
867,2024,summer,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",https://cdn.myanimelist.net/images/anime/1747/143101.jpg,俺は全てを【パリイ】する ～逆勘違いの世界最強は冒険者になりたい～,12,5 Jul 2024,20 Sep 2024,"Mainichi Broadcasting System, Half H.P Studio, Earth Star Entertainment, Tokyo MX, BS11, JR East Marketing & Communications, MAGNET, AQUA ARIS, NetEase, Bandai Namco Filmworks",OLM,OLM,Light novel,PG-13 - Teens 13 or older,6.9,7971179711.0,4854,1501.0,168390,581
868,2024,summer,Kinnikuman: Kanpeki Chоujin Shiso-hen,https://cdn.myanimelist.net/images/anime/1993/143335.jpg,キン肉マン 完璧超人始祖編,11,14 Jul 2024,22 Sep 2024,"Toei Animation, Pony Canyon, Shueisha, BS11, ADK Emotions",Production I.G,Production I.G,Manga,PG-13 - Teens 13 or older,6.81,15781578.0,5305,7430.0,7823,34
869,2024,summer,Delico's Nursery,https://cdn.myanimelist.net/images/anime/1106/145996.jpg,デリコズ・ナーサリー,13,8 Aug 2024,28 Nov 2024,"Aniplex, Magic Capsule, Tokyo MX, BS11, Contents Seed, Watanabe Entertainment",J.C.Staff,J.C.Staff,Other,PG-13 - Teens 13 or older,6.8,1006410064.0,5344,3344.0,49137,248
870,2024,summer,Madougushi Dahliya wa Utsumukanai,https://cdn.myanimelist.net/images/anime/1572/144060.jpg,魔導具師ダリヤはうつむかない,12,6 Jul 2024,21 Sep 2024,"Frontier Works, Mainichi Broadcasting System, TBS, AT-X, Good Smile Company, Crunchyroll, Kadokawa, arma bianca, Bandai Namco Music Live","Typhoon Graphics, Imagica Infos",Typhoon Graphics,Light novel,PG-13 - Teens 13 or older,6.8,2575525755.0,5324,2790.0,69089,175
871,2024,summer,Boku no Tsuma wa Kanjou ga Nai,https://cdn.myanimelist.net/images/anime/1101/143646.jpg,僕の妻は感情がない,12,2 Jul 2024,17 Sep 2024,"TMS Entertainment, Mainichi Broadcasting System, Half H.P Studio, Nikkatsu, 81 Produce, Tokyo MX, RAY, Nichion, Kadokawa, BS Asahi",Tezuka Productions,Tezuka Productions,Manga,PG-13 - Teens 13 or older,6.77,2129021290.0,5494,3075.0,57505,220
872,2024,summer,Tensui no Sakuna-hime,https://cdn.myanimelist.net/images/anime/1888/143803.jpg,天穂のサクナヒメ,13,6 Jul 2024,28 Sep 2024,"TV Tokyo, TOHO animation, Qrout",P.A. Works,P.A. Works,Game,PG-13 - Teens 13 or older,6.74,62866286.0,5691,5285.0,18598,31
873,2024,summer,Kami no Tou: Ouji no Kikan,https://cdn.myanimelist.net/images/anime/1218/143537.jpg,神之塔 -Tower of God- 王子の帰還,13,7 Jul 2024,29 Sep 2024,"Crunchyroll, Sola Entertainment, Bandai Namco Filmworks, Line Digital Frontier",The Answer Studio,The Answer Studio,Web manga,PG-13 - Teens 13 or older,6.69,8856088560.0,5982,1026.0,253185,1269
874,2024,summer,Egumi Legacy,https://cdn.myanimelist.net/images/anime/1755/143273.jpg,エグミレガシー,12,9 Jul 2024,24 Sep 2024,"Happinet Phantom Studios, Frontier International, Chuo Eigaboeki, Odessa Entertainment, Masaka",Studio Outrigger,Studio Outrigger,Card game,PG-13 - Teens 13 or older,6.69,693693.0,5949,12378.0,1696,11
875,2024,summer,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,https://cdn.myanimelist.net/images/anime/1690/141987.jpg,異世界ゆるり紀行 ～子育てしながら冒険者します～,12,8 Jul 2024,23 Sep 2024,"Genco, MediaNet, Ai Addiction, Crunchyroll, U-NEXT, Muse Communication, NetEase, AlphaPolis, Three S Studio, Dreamusic",EMT Squared,EMT Squared,Light novel,PG-13 - Teens 13 or older,6.67,3246832468.0,6115,2610.0,76726,293
876,2024,summer,Sasayaku You ni Koi wo Utau,https://cdn.myanimelist.net/images/anime/1455/141858.jpg,ささやくように恋を唄う,12,14 Apr 2024,29 Dec 2024,"TV Asahi, NBCUniversal Entertainment Japan, Yomiuri TV Enterprise, Contents Seed, Ichijinsha, Live Viewing Japan, Bit grooove promotion, BS Asahi","Yokohama Animation Laboratory, Cloud Hearts",Yokohama Animation Laboratory,Manga,PG-13 - Teens 13 or older,6.67,1925419254.0,6062,2408.0,87634,781
