jp_title;char_name;fav;img
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Bell Cranel (ベル・クラネル);5439;https://cdn.myanimelist.net/images/characters/15/508889.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Ryuu Lion (リュー・リオン);2456;https://cdn.myanimelist.net/images/characters/11/508899.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Hestia  (ヘスティア);3782;https://cdn.myanimelist.net/images/characters/16/285883.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Ais Wallenstein (アイズ・ヴァレンシュタイン);3115;https://cdn.myanimelist.net/images/characters/14/328382.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Liliruca Arde (リリルカ・アーデ);486;https://cdn.myanimelist.net/images/characters/8/508893.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Haruhime Sanjouno (サンジョウノ・春姫);385;https://cdn.myanimelist.net/images/characters/12/508901.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Wiene  (ウィーネ);180;https://cdn.myanimelist.net/images/characters/6/512538.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Mikoto Yamato (ヤマト・命);163;https://cdn.myanimelist.net/images/characters/3/508902.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Welf Crozzo (ヴェルフ・クロッゾ);148;https://cdn.myanimelist.net/images/characters/8/508895.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen;Syr Flova (シル・フローヴァ);141;https://cdn.myanimelist.net/images/characters/7/508896.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Maple  (メイプル);1755;https://cdn.myanimelist.net/images/characters/10/396709.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Sally  (サリー);288;https://cdn.myanimelist.net/images/characters/12/396710.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Syrup  (シロップ);133;https://cdn.myanimelist.net/images/characters/5/417029.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Kanade  (カナデ);81;https://cdn.myanimelist.net/images/characters/8/460665.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Kasumi  (カスミ);68;https://cdn.myanimelist.net/images/characters/7/396698.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Mii  (ミィ);60;https://cdn.myanimelist.net/images/characters/9/505290.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Iz  (イズ);52;https://cdn.myanimelist.net/images/characters/8/396708.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;May  (マイ);31;https://cdn.myanimelist.net/images/characters/12/396704.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Yui  (ユイ);31;https://cdn.myanimelist.net/images/characters/13/396706.jpg
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2;Kuromu  (クロム);23;https://cdn.myanimelist.net/images/characters/12/396707.jpg
Isekai Nonbiri Nouka;Rurushi Ru (ルールーシー＝ルー);141;https://cdn.myanimelist.net/images/characters/10/495313.jpg
Isekai Nonbiri Nouka;Hiraku Machio (街尾 火楽);67;https://cdn.myanimelist.net/images/characters/8/495316.jpg
Isekai Nonbiri Nouka;Tia  (ティア);29;https://cdn.myanimelist.net/images/characters/15/495315.jpg
Isekai Nonbiri Nouka;Ria  (リア);12;https://cdn.myanimelist.net/images/characters/6/495314.jpg
Isekai Nonbiri Nouka;Kuro  (クロ);22;https://cdn.myanimelist.net/images/characters/13/501554.jpg
Isekai Nonbiri Nouka;Hakuren  (ハクレン);21;https://cdn.myanimelist.net/images/characters/12/504203.jpg
Isekai Nonbiri Nouka;Flora  (フローラ);10;https://cdn.myanimelist.net/images/characters/15/497668.jpg
Isekai Nonbiri Nouka;Rasutisumoon  (ラスティスムーン);8;https://cdn.myanimelist.net/images/characters/9/497664.jpg
Isekai Nonbiri Nouka;Ann  (アン);7;https://cdn.myanimelist.net/images/characters/13/497669.jpg
Isekai Nonbiri Nouka;Fraurem  (フラウレム);6;https://cdn.myanimelist.net/images/characters/15/504202.jpg
Saikyou Onmyouji no Isekai Tenseiki;Seika Lamprogue (セイカ・ランプローグ);62;https://cdn.myanimelist.net/images/characters/14/482769.jpg
Saikyou Onmyouji no Isekai Tenseiki;Yifa  (イーファ);32;https://cdn.myanimelist.net/images/characters/3/482768.jpg
Saikyou Onmyouji no Isekai Tenseiki;Amyu  (アミュ);20;https://cdn.myanimelist.net/images/characters/6/482767.jpg
Saikyou Onmyouji no Isekai Tenseiki;Fiona Urd Aleglife (フィオナ・ウルド・エールグライフ);6;https://cdn.myanimelist.net/images/characters/5/491723.jpg
Saikyou Onmyouji no Isekai Tenseiki;Yuki  (ユキ);6;https://cdn.myanimelist.net/images/characters/11/489292.jpg
Saikyou Onmyouji no Isekai Tenseiki;Haruyoshi Kuga (玖峨 晴嘉);5;https://cdn.myanimelist.net/images/characters/15/482766.jpg
Saikyou Onmyouji no Isekai Tenseiki;Kyle  (カイル);4;https://cdn.myanimelist.net/images/characters/6/496398.jpg
Saikyou Onmyouji no Isekai Tenseiki;Luft Lamprogue (ルフト・ランプローグ);2;https://cdn.myanimelist.net/images/characters/3/499485.jpg
Saikyou Onmyouji no Isekai Tenseiki;Mabel Crane (メイベル・クレイン);2;https://cdn.myanimelist.net/images/characters/16/489291.jpg
Saikyou Onmyouji no Isekai Tenseiki;Satori  (覚);2;https://cdn.myanimelist.net/images/characters/2/503053.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Fuyutsuki-san  (冬月さん);404;https://cdn.myanimelist.net/images/characters/6/460182.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Himuro-kun  (氷室くん);172;https://cdn.myanimelist.net/images/characters/14/460183.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Komori-san  (狐森さん);50;https://cdn.myanimelist.net/images/characters/8/501130.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Nyamerou  (にゃめろう);26;https://cdn.myanimelist.net/images/characters/16/499513.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Yukimin  (ゆきみん);17;https://cdn.myanimelist.net/images/characters/16/501133.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Saejima-kun  (冴島くん);14;https://cdn.myanimelist.net/images/characters/2/484222.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Katori-kun  (火鳥くん);5;https://cdn.myanimelist.net/images/characters/10/485051.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Otonashi-san  (音無さん);5;https://cdn.myanimelist.net/images/characters/2/485050.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;President  (社長);3;https://cdn.myanimelist.net/images/characters/3/503428.jpg
Koori Zokusei Danshi to Cool na Douryou Joshi;Buddha Manager  (ブッダ部長);0;https://cdn.myanimelist.net/images/characters/3/499163.jpg
Kubo-san wa Mob wo Yurusanai;Nagisa Kubo (久保 渚咲);1124;https://cdn.myanimelist.net/images/characters/13/473602.jpg
Kubo-san wa Mob wo Yurusanai;Junta Shiraishi (白石 純太);171;https://cdn.myanimelist.net/images/characters/4/514470.jpg
Kubo-san wa Mob wo Yurusanai;Seita Shiraishi (白石 誠太);56;https://cdn.myanimelist.net/images/characters/2/495980.jpg
Kubo-san wa Mob wo Yurusanai;Akina Kubo (久保 明菜);45;https://cdn.myanimelist.net/images/characters/4/493275.jpg
Kubo-san wa Mob wo Yurusanai;Yuuma Sudou (須藤 勇真);15;https://cdn.myanimelist.net/images/characters/9/535519.jpg
Kubo-san wa Mob wo Yurusanai;Saki Kubo (久保 沙貴);15;https://cdn.myanimelist.net/images/characters/13/493276.jpg
Kubo-san wa Mob wo Yurusanai;Unzen-sensei  (雲仙先生);15;https://cdn.myanimelist.net/images/characters/5/495981.jpg
Kubo-san wa Mob wo Yurusanai;Hazuki Kudou (工藤 葉月);10;https://cdn.myanimelist.net/images/characters/10/493277.jpg
Kubo-san wa Mob wo Yurusanai;Yoshie Shiraishi (白石 由恵);7;https://cdn.myanimelist.net/images/characters/8/495979.jpg
Kubo-san wa Mob wo Yurusanai;Tamao Taira (平 玉緒);7;https://cdn.myanimelist.net/images/characters/5/493278.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Anisphia Wynn Palletia (アニスフィア・ウィン・パレッティア);561;https://cdn.myanimelist.net/images/characters/7/484686.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Euphyllia Magenta (ユフィリア・マゼンタ);341;https://cdn.myanimelist.net/images/characters/14/484687.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Tilty Claret (ティルティ・クラーレット);79;https://cdn.myanimelist.net/images/characters/13/490190.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Ilia Coral (イリア・コーラル);29;https://cdn.myanimelist.net/images/characters/14/490187.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Lainie Cyan (レイニ・シアン);17;https://cdn.myanimelist.net/images/characters/14/490189.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Algard von Palletia (アルガルド・ボナ・パレッティア);10;https://cdn.myanimelist.net/images/characters/3/490188.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Lumielle Rene Palletia (リュミエル・レネ・パレッティア);7;https://cdn.myanimelist.net/images/characters/9/505940.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Orphans II Palletia (オルファンス・イル・パレッティア);6;https://cdn.myanimelist.net/images/characters/15/502048.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Sylphine Maise Palletia (シルフィーヌ・メイズ・パレッティア);4;https://cdn.myanimelist.net/images/characters/10/502725.jpg
Tensei Oujo to Tensai Reijou no Mahou Kakumei;Grantz Magenta (グランツ・マゼンタ);1;https://cdn.myanimelist.net/images/characters/13/499842.jpg
Trigun Stampede;Vash the Stampede  (ヴァッシュ・ザ・スタンピード);17208;https://cdn.myanimelist.net/images/characters/10/89607.jpg
Trigun Stampede;Nicholas D. Wolfwood (ニコラス・D・ウルフウッド);3405;https://cdn.myanimelist.net/images/characters/2/89610.jpg
Trigun Stampede;Meryl Stryfe (メリル・ストライフ);242;https://cdn.myanimelist.net/images/characters/2/73335.jpg
Trigun Stampede;Roberto De Niro (ロベルト・デニーロ);17;https://cdn.myanimelist.net/images/characters/13/500453.jpg
Trigun Stampede;Legato Bluesummers (レガート・ブルーサマーズ);340;https://cdn.myanimelist.net/images/characters/10/515171.jpg
Trigun Stampede;Millions Knives (ミリオンズ・ナイブズ);254;https://cdn.myanimelist.net/images/characters/9/509903.jpg
Trigun Stampede;Rem Saverem (レム・セイブレム);32;https://cdn.myanimelist.net/images/characters/2/73339.jpg
Trigun Stampede;Livio the Double Fang (リヴィオ・ザ・ダブルファング);31;https://cdn.myanimelist.net/images/characters/3/84611.jpg
Trigun Stampede;Zazie the Beast ;9;https://cdn.myanimelist.net/images/characters/12/501401.jpg
Trigun Stampede;Brad  (ブラド);3;https://cdn.myanimelist.net/images/characters/11/507305.jpg
Benriya Saitou-san, Isekai ni Iku;Raelza  (ラエルザ);86;https://cdn.myanimelist.net/images/characters/3/506978.jpg
Benriya Saitou-san, Isekai ni Iku;Morlock  (モーロック);65;https://cdn.myanimelist.net/images/characters/5/506981.jpg
Benriya Saitou-san, Isekai ni Iku;Lafanpan  (ラファンパン);25;https://cdn.myanimelist.net/images/characters/3/482211.jpg
Benriya Saitou-san, Isekai ni Iku;Saitou  (サイトウ);19;https://cdn.myanimelist.net/images/characters/11/506971.jpg
Benriya Saitou-san, Isekai ni Iku;Kisurugi  (キスルギ);6;https://cdn.myanimelist.net/images/characters/15/501835.jpg
Benriya Saitou-san, Isekai ni Iku;Liliza  (リリーザ);4;https://cdn.myanimelist.net/images/characters/13/498575.jpg
Benriya Saitou-san, Isekai ni Iku;Rahvella  (ラーヴェラ);3;https://cdn.myanimelist.net/images/characters/6/502490.jpg
Benriya Saitou-san, Isekai ni Iku;Primasse  (プリマス);2;https://cdn.myanimelist.net/images/characters/9/506991.jpg
Benriya Saitou-san, Isekai ni Iku;Maevena  (メヴェナ);1;https://cdn.myanimelist.net/images/characters/15/506975.jpg
Benriya Saitou-san, Isekai ni Iku;Power Wizard  (パワーウィザード);1;https://cdn.myanimelist.net/images/characters/16/501702.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Ray White (レイ＝ホワイト);46;https://cdn.myanimelist.net/images/characters/7/488801.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Amelia Rose (アメリア＝ローズ);16;https://cdn.myanimelist.net/images/characters/2/488802.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Elisa Griffith (エリサ＝グリフィス);10;https://cdn.myanimelist.net/images/characters/10/488803.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Carol Caroline (キャロル＝キャロライン);21;https://cdn.myanimelist.net/images/characters/2/493844.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Rebecca Bradley (レベッカ＝ブラッドリィ);13;https://cdn.myanimelist.net/images/characters/10/493842.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Albert Allium (アルバート＝アリウム);6;https://cdn.myanimelist.net/images/characters/12/499298.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Ariane Algren (アリアーヌ＝オルグレン);5;https://cdn.myanimelist.net/images/characters/15/493843.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Claris Cleveland (クラリス＝クリーヴランド);3;https://cdn.myanimelist.net/images/characters/16/493841.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Lydia Ainsworth (リディア＝エインズワース);2;https://cdn.myanimelist.net/images/characters/11/493839.jpg
Hyouken no Majutsushi ga Sekai wo Suberu;Maria Bradley (マリア=ブラッドリィ);2;https://cdn.myanimelist.net/images/characters/5/503522.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Curran  (カラン);41;https://cdn.myanimelist.net/images/characters/13/490298.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Tiana  (ティアーナ);16;https://cdn.myanimelist.net/images/characters/15/490300.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Nick  (ニック);11;https://cdn.myanimelist.net/images/characters/8/490299.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Zem  (ゼム);3;https://cdn.myanimelist.net/images/characters/12/490301.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Agate  (アゲート);8;https://cdn.myanimelist.net/images/characters/10/490297.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Olivia  (オリヴィア);6;https://cdn.myanimelist.net/images/characters/6/504601.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Kizuna  (キズナ);5;https://cdn.myanimelist.net/images/characters/4/490296.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Jun  (ジュン);2;https://cdn.myanimelist.net/images/characters/14/504554.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Vilma  (ヴィルマ);1;https://cdn.myanimelist.net/images/characters/7/499807.jpg
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu;Fifs  (フィフス);1;https://cdn.myanimelist.net/images/characters/6/500630.jpg
Kyokou Suiri Season 2;Kotoko Iwanaga (岩永 琴子);1240;https://cdn.myanimelist.net/images/characters/8/419755.jpg
Kyokou Suiri Season 2;Kurou Sakuragawa (桜川 九郎);98;https://cdn.myanimelist.net/images/characters/4/399724.jpg
Kyokou Suiri Season 2;Yuki-Onna  (雪女);131;https://cdn.myanimelist.net/images/characters/14/557260.jpg
Kyokou Suiri Season 2;Rikka Sakuragawa (桜川 六花);38;https://cdn.myanimelist.net/images/characters/16/493709.jpg
Kyokou Suiri Season 2;Masayuki Muroi (室井 昌幸);4;https://cdn.myanimelist.net/images/characters/12/465871.jpg
Kyokou Suiri Season 2;Ryoutarou Jujoji (十条寺 良太郎);1;https://cdn.myanimelist.net/images/characters/11/507237.jpg
Kyokou Suiri Season 2;Kouya Fujinuma (藤沼 耕也);0;https://cdn.myanimelist.net/images/characters/14/504751.jpg
Kyokou Suiri Season 2;Zenta Tohira (戸平 善太);0;https://cdn.myanimelist.net/images/characters/2/504960.jpg
Kyokou Suiri Season 2;Susumu Otonashi (音無 晋);0;https://cdn.myanimelist.net/images/characters/3/504958.jpg
Kyokou Suiri Season 2;Kaoruko Otonashi (音無 薫子);0;https://cdn.myanimelist.net/images/characters/5/504962.jpg
Oniichan wa Oshimai!;Mahiro Oyama (緒山 まひろ);1174;https://cdn.myanimelist.net/images/characters/15/413882.jpg
Oniichan wa Oshimai!;Mihari Oyama (緒山 みはり);202;https://cdn.myanimelist.net/images/characters/5/495693.jpg
Oniichan wa Oshimai!;Kaede Hozuki (穂月 かえで);71;https://cdn.myanimelist.net/images/characters/14/495695.jpg
Oniichan wa Oshimai!;Asahi Ouka (桜花 朝日);68;https://cdn.myanimelist.net/images/characters/4/495697.jpg
Oniichan wa Oshimai!;Momiji Hozuki (穂月 もみじ);55;https://cdn.myanimelist.net/images/characters/10/495696.jpg
Oniichan wa Oshimai!;Miyo Murosaki (室崎 美夜);43;https://cdn.myanimelist.net/images/characters/5/495694.jpg
Oniichan wa Oshimai!;Nemu Fujimi (富士見 ねむ);28;https://cdn.myanimelist.net/images/characters/16/506026.jpg
Oniichan wa Oshimai!;Leonardo  (レオナルド);10;https://cdn.myanimelist.net/images/characters/6/501552.jpg
Oniichan wa Oshimai!;Miyako Nagase (長瀬 みやこ);7;https://cdn.myanimelist.net/images/characters/5/506031.jpg
Oniichan wa Oshimai!;Minato Senkawa (千川 み なと);6;https://cdn.myanimelist.net/images/characters/11/503563.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Marika  (マリーカ);56;https://cdn.myanimelist.net/images/characters/15/490600.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Dariel  (ダリエル);20;https://cdn.myanimelist.net/images/characters/6/490599.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Doroye  (ドロイエ);6;https://cdn.myanimelist.net/images/characters/2/493980.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Redi  (レーディ);6;https://cdn.myanimelist.net/images/characters/11/490026.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Zebiantes  (ゼビアンテス);6;https://cdn.myanimelist.net/images/characters/6/490027.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Maou  (魔王);3;https://cdn.myanimelist.net/images/characters/10/501586.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Gashita  (ガシタ);3;https://cdn.myanimelist.net/images/characters/5/490025.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Gran  (グラン);3;https://cdn.myanimelist.net/images/characters/15/504309.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Zaza  (ザザ);3;https://cdn.myanimelist.net/images/characters/5/507242.jpg
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life;Rizet  (リゼート);2;https://cdn.myanimelist.net/images/characters/6/493981.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Inglis Eucus (イングリス・ユークス);146;https://cdn.myanimelist.net/images/characters/11/496628.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Rafinha Bilford (ラフィニア・ビルフォード);5;https://cdn.myanimelist.net/images/characters/8/496629.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Yua  (ユア);11;https://cdn.myanimelist.net/images/characters/11/504517.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Leone Olfa (レオーネ・オルファー);5;https://cdn.myanimelist.net/images/characters/3/482847.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Black Mask  (黒仮面の男);3;https://cdn.myanimelist.net/images/characters/9/495385.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Sistia Rouge (システィア・ルージュ);3;https://cdn.myanimelist.net/images/characters/10/491237.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Miriela  (ミリエラ);3;https://cdn.myanimelist.net/images/characters/6/503708.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Liselotte Arcia (リーゼロッテ・アールシア);3;https://cdn.myanimelist.net/images/characters/5/482848.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Ivel  (イーベル);2;https://cdn.myanimelist.net/images/characters/13/505775.jpg
Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀;Eris  (エリス);2;https://cdn.myanimelist.net/images/characters/4/491236.jpg
Spy Kyoushitsu;Lily  (リリィ);93;https://cdn.myanimelist.net/images/characters/15/498565.jpg
Spy Kyoushitsu;Thea  (ティア);69;https://cdn.myanimelist.net/images/characters/15/498567.jpg
Spy Kyoushitsu;Grete  (グレーテ);50;https://cdn.myanimelist.net/images/characters/4/450162.jpg
Spy Kyoushitsu;Monika  (モニカ);40;https://cdn.myanimelist.net/images/characters/12/498566.jpg
Spy Kyoushitsu;Erna  (エルナ);37;https://cdn.myanimelist.net/images/characters/6/500788.jpg
Spy Kyoushitsu;Annett  (アネット);30;https://cdn.myanimelist.net/images/characters/14/490765.jpg
Spy Kyoushitsu;Klaus  (クラウス);22;https://cdn.myanimelist.net/images/characters/12/490766.jpg
Spy Kyoushitsu;Sibylla  (ジビア);19;https://cdn.myanimelist.net/images/characters/7/450164.jpg
Spy Kyoushitsu;Sara  (サラ);5;https://cdn.myanimelist.net/images/characters/15/490764.jpg
Spy Kyoushitsu;Eve  (イヴ);1;https://cdn.myanimelist.net/images/characters/9/501547.jpg
Sugar Apple Fairy Tale;Shall Fen Shall  (シャル・フェン・シャル);481;https://cdn.myanimelist.net/images/characters/4/483927.jpg
Sugar Apple Fairy Tale;Ann Halford (アン・ハルフォード);99;https://cdn.myanimelist.net/images/characters/5/483928.jpg
Sugar Apple Fairy Tale;Mythrill Rid Pod  (ミスリル・リッド・ポッド);20;https://cdn.myanimelist.net/images/characters/2/483926.jpg
Sugar Apple Fairy Tale;Alph Hingley (アルフ・ヒングリー);17;https://cdn.myanimelist.net/images/characters/3/493968.jpg
Sugar Apple Fairy Tale;Benjamin  (ベンジャミン);7;https://cdn.myanimelist.net/images/characters/5/496087.jpg
Sugar Apple Fairy Tale;Keith Powell (キース・パウェル);3;https://cdn.myanimelist.net/images/characters/12/493969.jpg
Sugar Apple Fairy Tale;Salim  (サリム);3;https://cdn.myanimelist.net/images/characters/10/504565.jpg
Sugar Apple Fairy Tale;Hugh Mercury (ヒュー・マーキュリー);2;https://cdn.myanimelist.net/images/characters/4/483925.jpg
Sugar Apple Fairy Tale;Dale  (デール);1;https://cdn.myanimelist.net/images/characters/7/502924.jpg
Sugar Apple Fairy Tale;Lusel El Min  (ルスル・エル・ミン);1;https://cdn.myanimelist.net/images/characters/5/521682.jpg
High Card;Chris Redgrave (クリス・レッドグレイヴ);75;https://cdn.myanimelist.net/images/characters/6/466392.jpg
High Card;Finn Oldman (フィン・オールドマン);55;https://cdn.myanimelist.net/images/characters/7/466389.jpg
High Card;Wendy Satou (ウェンディ・サトー);28;https://cdn.myanimelist.net/images/characters/9/466400.jpg
High Card;Leo Constantine Pinochle (レオ・コンスタンティン・ピノクル);25;https://cdn.myanimelist.net/images/characters/3/466393.jpg
High Card;Vijay Kumar Singh (ヴィジャイ・クマール・シン);11;https://cdn.myanimelist.net/images/characters/12/489454.jpg
High Card;Sugar Peace (シュガー・ピース);4;https://cdn.myanimelist.net/images/characters/5/494144.jpg
High Card;TILT  (ティルト);3;https://cdn.myanimelist.net/images/characters/6/492043.jpg
High Card;Bobby Ball (ボビー・ボール);3;https://cdn.myanimelist.net/images/characters/9/492044.jpg
High Card;Bernard Symons (バーナード・シモンズ);3;https://cdn.myanimelist.net/images/characters/15/479873.jpg
High Card;Owen Alldays (オーウェン・オールデイズ);2;https://cdn.myanimelist.net/images/characters/15/489518.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Ryouma Takebayashi (リョウマ・タケバヤシ / 竹林 竜馬);151;https://cdn.myanimelist.net/images/characters/5/406145.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Eliaria Jamil (エリアリア・ジャミール);43;https://cdn.myanimelist.net/images/characters/3/413316.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Miya  (ミーヤ);25;https://cdn.myanimelist.net/images/characters/2/413321.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Lulutia  (ルルティア);10;https://cdn.myanimelist.net/images/characters/8/500150.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Gain  (ガイン);9;https://cdn.myanimelist.net/images/characters/5/413320.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Kufo  (クフォ);9;https://cdn.myanimelist.net/images/characters/12/413317.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Elise Jamil (エリーゼ・ジャミール);9;https://cdn.myanimelist.net/images/characters/6/416036.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Reinhart Jamil (ラインハルト・ジャミール);8;https://cdn.myanimelist.net/images/characters/12/500151.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Welanna  (ウェルアンナ);6;https://cdn.myanimelist.net/images/characters/14/416035.jpg
Kami-tachi ni Hirowareta Otoko 2nd Season;Mizelia  (ミゼリア);5;https://cdn.myanimelist.net/images/characters/10/416033.jpg
Inu ni Nattara Suki na Hito ni Hirowareta.;Karen Inukai (犬飼 加恋);55;https://cdn.myanimelist.net/images/characters/13/484414.jpg
Inu ni Nattara Suki na Hito ni Hirowareta.;Pochita  (ポチ太);34;https://cdn.myanimelist.net/images/characters/12/484217.jpg
Inu ni Nattara Suki na Hito ni Hirowareta.;Mike Nekotani (猫谷 ミケ);27;https://cdn.myanimelist.net/images/characters/8/492274.jpg
Inu ni Nattara Suki na Hito ni Hirowareta.;Usagi Tsukishiro (月城 うさぎ);19;https://cdn.myanimelist.net/images/characters/11/484417.jpg
Inu ni Nattara Suki na Hito ni Hirowareta.;Karen's Mother  (加恋母);4;https://cdn.myanimelist.net/images/characters/5/499421.jpg
Inu ni Nattara Suki na Hito ni Hirowareta.;Inari Sakihira (咲比良 イナリ);3;https://cdn.myanimelist.net/images/characters/9/506014.jpg
