,jp_title,char_name,fav,img,colors
6518,Berserk: Ougon Jidai-hen - Memorial Edition,Judeau  (ジュドー),1580,https://cdn.myanimelist.net/images/characters/7/101985.jpg,"[[215, 236, 251], [181, 225, 251], [134, 223, 252], [156, 207, 248], [128, 188, 243], [99, 173, 230], [136, 168, 203], [86, 150, 203], [106, 134, 167], [69, 127, 179], [40, 110, 167], [68, 107, 149], [34, 86, 138], [58, 84, 116], [28, 58, 97], [8, 4, 7], [49, 47, 38], [81, 82, 64], [108, 110, 93], [135, 136, 119], [159, 159, 145], [182, 189, 166], [51, 139, 199], [206, 205, 201], [66, 160, 226], [207, 233, 180], [236, 237, 215], [77, 185, 243], [104, 205, 250], [250, 251, 250]]"
6657,Meitantei Conan: Hannin no Hanzawa-san,Conan Edogawa (江戸川 コナン),7468,https://cdn.myanimelist.net/images/characters/11/308347.jpg,"[[178, 212, 245], [149, 176, 207], [109, 138, 179], [96, 132, 184], [86, 116, 156], [68, 93, 129], [71, 83, 99], [20, 62, 133], [48, 66, 91], [9, 30, 109], [42, 47, 62], [20, 26, 74], [21, 25, 38], [8, 11, 16], [32, 20, 5], [48, 28, 9], [63, 33, 13], [81, 55, 34], [100, 74, 53], [127, 87, 60], [130, 122, 111], [163, 158, 142], [18, 83, 166], [175, 135, 98], [51, 63, 182], [192, 186, 173], [9, 92, 209], [218, 214, 194], [225, 219, 207], [239, 237, 227]]"
6658,Meitantei Conan: Hannin no Hanzawa-san,Kaito Kuroba (黒羽 快斗),4189,https://cdn.myanimelist.net/images/characters/6/279396.jpg,"[[154, 192, 232], [140, 167, 198], [102, 133, 170], [94, 101, 118], [50, 75, 108], [16, 39, 71], [15, 19, 32], [3, 2, 6], [28, 14, 6], [45, 28, 17], [53, 53, 51], [73, 41, 25], [82, 80, 77], [94, 65, 48], [110, 73, 49], [120, 85, 70], [129, 95, 86], [119, 126, 132], [133, 121, 113], [145, 97, 71], [153, 144, 142], [166, 136, 118], [172, 171, 164], [196, 190, 179], [46, 126, 209], [215, 211, 206], [223, 231, 226], [231, 236, 232], [248, 232, 218], [245, 248, 246]]"
6659,Meitantei Conan: Hannin no Hanzawa-san,Ai Haibara (灰原 哀),2544,https://cdn.myanimelist.net/images/characters/14/146141.jpg,"[[183, 210, 251], [156, 189, 231], [132, 173, 220], [117, 168, 206], [149, 164, 174], [101, 141, 180], [76, 117, 156], [61, 109, 153], [84, 111, 132], [54, 92, 130], [64, 88, 100], [41, 72, 109], [22, 57, 93], [23, 42, 58], [1, 2, 4], [25, 28, 21], [51, 59, 38], [48, 67, 71], [77, 92, 65], [15, 12, 103], [101, 103, 93], [122, 132, 131], [14, 4, 135], [87, 138, 85], [155, 96, 23], [25, 19, 174], [202, 199, 195], [14, 7, 206], [228, 234, 232], [239, 246, 249]]"
6932,Vinland Saga Season 2,Thorfinn  (トルフィン),30974,https://cdn.myanimelist.net/images/characters/9/309871.jpg,"[[221, 227, 248], [189, 204, 249], [161, 202, 243], [146, 192, 238], [163, 182, 246], [157, 187, 221], [137, 182, 227], [140, 163, 244], [127, 170, 214], [144, 169, 203], [116, 155, 196], [132, 149, 182], [110, 138, 174], [92, 127, 163], [118, 125, 143], [64, 115, 156], [87, 111, 139], [103, 105, 115], [66, 88, 116], [65, 70, 80], [42, 58, 82], [33, 40, 51], [58, 52, 47], [86, 87, 94], [101, 78, 57], [124, 96, 57], [153, 122, 63], [160, 148, 135], [200, 191, 188], [120, 142, 238]]"
6936,Vinland Saga Season 2,Askeladd  (アシェラッド),28184,https://cdn.myanimelist.net/images/characters/14/401940.jpg,"[[185, 219, 229], [111, 176, 184], [134, 154, 168], [122, 145, 160], [115, 139, 153], [99, 125, 133], [83, 110, 117], [66, 98, 103], [24, 45, 54], [8, 11, 10], [15, 14, 13], [27, 23, 22], [12, 33, 27], [25, 42, 35], [49, 42, 38], [37, 52, 45], [61, 56, 52], [43, 62, 62], [47, 73, 72], [64, 73, 81], [80, 81, 72], [54, 83, 81], [72, 84, 91], [94, 96, 89], [113, 112, 103], [133, 132, 125], [94, 144, 145], [147, 153, 151], [105, 151, 153], [162, 179, 184]]"
6938,Vinland Saga Season 2,Thorkell  (トルケル),2675,https://cdn.myanimelist.net/images/characters/10/437129.jpg,"[[176, 224, 248], [124, 217, 239], [157, 201, 239], [135, 184, 226], [100, 193, 218], [76, 154, 191], [116, 150, 177], [62, 131, 159], [86, 117, 148], [54, 106, 135], [72, 93, 113], [39, 79, 120], [58, 71, 84], [25, 61, 93], [40, 53, 64], [23, 36, 53], [11, 19, 30], [82, 83, 82], [95, 96, 94], [106, 107, 106], [117, 118, 117], [130, 132, 131], [147, 147, 147], [163, 160, 162], [176, 174, 175], [50, 90, 178], [191, 188, 188], [205, 203, 201], [220, 218, 216], [244, 248, 248]]"
6972,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Anos Voldigoad (アノス・ヴォルディゴード),3932,https://cdn.myanimelist.net/images/characters/13/465356.jpg,"[[204, 223, 249], [188, 211, 242], [150, 167, 193], [112, 133, 170], [97, 111, 136], [76, 86, 108], [60, 64, 79], [44, 44, 56], [15, 10, 14], [36, 25, 28], [49, 35, 36], [60, 46, 46], [69, 55, 55], [76, 63, 61], [93, 71, 63], [100, 83, 78], [112, 92, 85], [118, 106, 105], [131, 97, 83], [133, 101, 90], [137, 126, 124], [154, 146, 144], [173, 166, 165], [187, 179, 190], [199, 194, 195], [210, 206, 205], [225, 221, 219], [239, 237, 235], [246, 245, 243], [254, 254, 254]]"
7002,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,Mahiru Shiina (椎名 真昼),3528,https://cdn.myanimelist.net/images/characters/12/461554.jpg,"[[236, 240, 252], [226, 233, 249], [211, 227, 249], [219, 214, 248], [194, 214, 247], [202, 201, 246], [183, 201, 247], [172, 192, 243], [183, 180, 242], [158, 176, 243], [161, 171, 225], [139, 158, 237], [141, 150, 217], [139, 127, 181], [96, 85, 171], [74, 54, 130], [88, 54, 68], [117, 76, 85], [46, 21, 123], [132, 86, 98], [149, 110, 121], [175, 140, 137], [76, 48, 175], [189, 168, 176], [101, 112, 207], [207, 193, 201], [120, 133, 223], [228, 215, 211], [242, 236, 228], [248, 248, 249]]"
7015,Bungou Stray Dogs 4th Season,Fyodor Dostoyevsky (フョードル・ドストエフスキー),2088,https://cdn.myanimelist.net/images/characters/9/380465.jpg,"[[221, 231, 243], [206, 219, 234], [190, 206, 214], [136, 154, 176], [6, 5, 9], [19, 17, 20], [31, 28, 31], [39, 38, 42], [48, 45, 49], [61, 53, 58], [73, 65, 69], [88, 82, 88], [107, 98, 103], [110, 122, 128], [135, 114, 118], [123, 138, 144], [135, 149, 155], [162, 134, 136], [151, 163, 169], [180, 150, 152], [189, 164, 165], [173, 187, 194], [198, 173, 176], [208, 191, 192], [201, 217, 224], [225, 212, 213], [236, 225, 225], [243, 234, 234], [249, 241, 241], [254, 254, 254]]"
7020,NieR:Automata Ver1.1a,YoRHa 2-gou B-gata  (ヨルハ2号B型),2266,https://cdn.myanimelist.net/images/characters/6/489088.jpg,"[[231, 239, 249], [184, 188, 241], [167, 170, 220], [146, 135, 189], [18, 4, 4], [61, 37, 35], [67, 46, 61], [76, 51, 48], [82, 63, 70], [97, 81, 84], [107, 74, 43], [114, 101, 104], [122, 89, 64], [139, 122, 115], [141, 105, 82], [151, 138, 131], [172, 150, 135], [177, 170, 164], [192, 183, 191], [200, 183, 172], [207, 206, 174], [208, 197, 197], [197, 193, 209], [211, 206, 214], [225, 195, 201], [227, 210, 211], [227, 222, 225], [242, 233, 234], [246, 245, 245], [252, 252, 252]]"
7073,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,Ais Wallenstein (アイズ・ヴァレンシュタイン),3115,https://cdn.myanimelist.net/images/characters/14/328382.jpg,"[[218, 242, 250], [192, 239, 245], [177, 228, 234], [201, 214, 235], [162, 221, 227], [161, 198, 210], [134, 184, 200], [146, 171, 207], [114, 170, 198], [126, 165, 175], [108, 147, 159], [90, 129, 140], [74, 110, 121], [57, 92, 103], [45, 73, 82], [21, 38, 43], [47, 56, 59], [84, 73, 71], [88, 92, 95], [106, 112, 115], [124, 129, 132], [146, 140, 141], [153, 155, 157], [167, 173, 176], [177, 113, 90], [191, 186, 188], [203, 197, 198], [215, 212, 213], [235, 235, 235], [253, 254, 254]]"
7080,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,Maple  (メイプル),1755,https://cdn.myanimelist.net/images/characters/10/396709.jpg,"[[211, 228, 254], [181, 199, 237], [167, 179, 210], [137, 139, 180], [105, 92, 165], [83, 72, 160], [88, 75, 128], [65, 56, 58], [77, 67, 71], [80, 73, 85], [88, 74, 76], [93, 79, 84], [100, 93, 99], [101, 83, 87], [108, 100, 105], [114, 108, 114], [130, 108, 113], [138, 121, 127], [151, 134, 139], [167, 161, 169], [102, 88, 194], [194, 186, 191], [217, 214, 222], [114, 95, 228], [142, 123, 240], [238, 235, 240], [172, 147, 248], [250, 250, 251], [194, 166, 253], [254, 253, 254]]"
7150,Trigun Stampede,Vash the Stampede  (ヴァッシュ・ザ・スタンピード),17208,https://cdn.myanimelist.net/images/characters/10/89607.jpg,"[[222, 237, 252], [161, 228, 249], [198, 219, 251], [127, 200, 237], [101, 180, 227], [162, 171, 196], [97, 167, 209], [136, 143, 167], [75, 121, 153], [110, 113, 137], [76, 85, 110], [49, 60, 96], [16, 23, 108], [31, 35, 57], [1, 4, 62], [1, 4, 26], [1, 1, 4], [12, 3, 1], [25, 29, 35], [62, 64, 63], [49, 55, 152], [161, 123, 87], [73, 78, 195], [196, 206, 211], [53, 61, 217], [213, 226, 225], [83, 89, 229], [60, 68, 231], [231, 237, 236], [247, 250, 251]]"
7151,Trigun Stampede,Nicholas D. Wolfwood (ニコラス・D・ウルフウッド),3405,https://cdn.myanimelist.net/images/characters/2/89610.jpg,"[[164, 212, 249], [147, 195, 242], [137, 184, 237], [114, 149, 208], [130, 141, 154], [87, 107, 167], [65, 90, 173], [75, 90, 135], [49, 64, 107], [30, 40, 76], [7, 16, 49], [0, 1, 18], [1, 0, 0], [13, 6, 6], [20, 14, 16], [48, 31, 31], [70, 57, 59], [90, 42, 34], [100, 83, 84], [112, 53, 47], [133, 101, 104], [162, 139, 136], [165, 123, 120], [166, 99, 86], [71, 99, 185], [186, 185, 191], [212, 171, 158], [231, 212, 206], [237, 238, 238], [252, 253, 252]]"
7976,[Oshi no Ko],Kana Arima (有馬 かな),8782,https://cdn.myanimelist.net/images/characters/6/503733.jpg,"[[209, 220, 250], [188, 199, 244], [150, 208, 225], [158, 161, 207], [123, 129, 150], [95, 80, 167], [82, 83, 112], [51, 42, 97], [24, 14, 85], [22, 18, 53], [21, 16, 27], [49, 40, 45], [73, 33, 36], [99, 48, 48], [113, 56, 55], [29, 10, 115], [127, 63, 64], [39, 15, 130], [64, 32, 148], [76, 38, 175], [181, 170, 175], [133, 45, 199], [119, 116, 210], [204, 203, 212], [106, 56, 220], [123, 65, 226], [138, 74, 230], [242, 241, 242], [170, 107, 246], [254, 254, 254]]"
7977,[Oshi no Ko],Ai Hoshino (星野 アイ),7680,https://cdn.myanimelist.net/images/characters/6/496453.jpg,"[[198, 236, 250], [209, 216, 249], [187, 170, 231], [169, 165, 183], [73, 150, 211], [127, 125, 145], [77, 86, 127], [32, 19, 66], [25, 8, 16], [67, 16, 20], [62, 44, 84], [94, 27, 28], [111, 36, 52], [109, 43, 120], [51, 23, 123], [133, 43, 75], [153, 139, 29], [132, 58, 153], [75, 17, 172], [150, 66, 182], [95, 38, 194], [136, 111, 209], [217, 210, 53], [220, 216, 210], [110, 53, 229], [133, 68, 238], [115, 55, 245], [165, 95, 245], [126, 226, 247], [252, 252, 252]]"
7978,[Oshi no Ko],Aquamarine Hoshino (星野 愛久愛海),5099,https://cdn.myanimelist.net/images/characters/8/512509.jpg,"[[205, 225, 248], [142, 215, 241], [132, 203, 236], [178, 198, 212], [121, 192, 232], [111, 184, 229], [147, 182, 195], [104, 173, 223], [140, 154, 219], [88, 152, 194], [123, 134, 214], [107, 130, 159], [66, 127, 170], [57, 95, 147], [50, 72, 107], [21, 47, 78], [14, 34, 55], [108, 74, 26], [99, 110, 107], [119, 128, 55], [124, 130, 117], [139, 154, 159], [164, 118, 33], [171, 179, 178], [88, 91, 184], [209, 180, 67], [223, 201, 148], [226, 235, 237], [241, 230, 197], [235, 242, 244]]"
7979,[Oshi no Ko],Ruby Hoshino (星野 瑠美衣),2565,https://cdn.myanimelist.net/images/characters/5/496454.jpg,"[[204, 246, 250], [209, 217, 247], [188, 196, 246], [132, 208, 239], [117, 185, 228], [169, 165, 238], [105, 172, 220], [92, 150, 201], [144, 152, 161], [72, 124, 164], [110, 112, 123], [57, 92, 132], [47, 67, 99], [48, 24, 116], [26, 22, 77], [20, 15, 24], [50, 45, 47], [70, 30, 31], [108, 55, 54], [119, 62, 61], [132, 69, 68], [65, 33, 155], [76, 50, 180], [90, 66, 189], [192, 180, 181], [105, 101, 198], [136, 117, 214], [108, 56, 221], [125, 66, 232], [251, 252, 252]]"
7980,[Oshi no Ko],Akane Kurokawa (黒川 あかね),5401,https://cdn.myanimelist.net/images/characters/5/512681.jpg,"[[206, 221, 248], [173, 187, 233], [150, 145, 176], [119, 126, 213], [88, 94, 147], [53, 57, 98], [18, 15, 31], [50, 29, 35], [69, 44, 49], [90, 49, 54], [101, 64, 65], [102, 104, 76], [118, 76, 74], [126, 60, 61], [129, 85, 83], [132, 64, 65], [138, 67, 69], [140, 98, 93], [146, 125, 103], [152, 120, 140], [160, 156, 114], [175, 136, 158], [177, 176, 125], [190, 163, 180], [200, 179, 196], [211, 195, 209], [229, 215, 224], [227, 236, 173], [231, 239, 247], [254, 254, 254]]"
7986,Jigokuraku,Gabimaru  (画眉丸),2723,https://cdn.myanimelist.net/images/characters/5/497163.jpg,"[[235, 236, 248], [228, 228, 245], [199, 228, 245], [220, 220, 241], [207, 207, 237], [182, 211, 231], [124, 145, 166], [46, 60, 69], [10, 11, 13], [34, 30, 24], [45, 41, 32], [50, 48, 38], [78, 70, 53], [81, 72, 57], [84, 77, 64], [85, 94, 98], [109, 115, 113], [126, 131, 129], [145, 149, 145], [160, 163, 158], [168, 174, 174], [185, 192, 192], [203, 208, 208], [213, 222, 226], [217, 227, 231], [223, 231, 235], [231, 238, 241], [241, 243, 249], [248, 249, 252], [254, 254, 254]]"
7996,Mashle,Mash Burnedead (マッシュ・バーンデッド),1836,https://cdn.myanimelist.net/images/characters/12/410288.jpg,"[[210, 230, 251], [189, 215, 251], [178, 191, 204], [149, 158, 231], [132, 141, 219], [129, 142, 165], [106, 114, 188], [82, 89, 157], [54, 61, 116], [6, 7, 52], [0, 0, 0], [32, 30, 25], [50, 49, 47], [77, 75, 68], [101, 98, 89], [122, 119, 107], [143, 137, 125], [170, 162, 155], [172, 97, 42], [183, 118, 73], [193, 135, 99], [197, 132, 37], [203, 150, 120], [211, 167, 137], [217, 186, 163], [219, 201, 139], [226, 175, 46], [228, 207, 182], [239, 228, 212], [253, 253, 251]]"
